id	sentiment	review		
9973_4	0	"\""Problem Child\"" is one of the goofiest movies ever made. It's not the worst (though some people will disagree with me on that), but it's not the best either. It's about a devilish 7-year-old boy who wrecks comic havoc on a childless couple (John Ritter, Amy Yasbeck) who foolishly adopts him. This film is too silly and unbelievable because I don't buy for one second that a child could act as unrurly as the kid does in this film. It's asinine and preposterous although I did laugh several times throughout (I really don't know why). But I can't recommend this film. I know I'm being too kind to it. If there is one positive thing about \""Problem Child\"" is that it's better than the sequel which was just awful. <br /><br />** (out of four)"		
10851_2	0	"This movie was made for fans of Dani (and Cradle of Filth). I am not one of them. I think he's just an imitator riding the black metal bandwagon (still, I'm generally not a fan of black metal). But as I was carrying this DVD case to pay for it, I convinced myself, that the less authentic something is the more it tries to be convincing. Thus I assumed I'm in for a roller-coaster ride of rubber gore and do-it-yourself splatter with a sinister background. Now, that is what I do like.<br /><br />I got home and popped it in. My patience lasted 15 minutes. AWFUL camera work and DISGUSTING quality. And that was then (2002), that it looked like it was shot using a Hi8 camcorder. I left it on the shelf. Maybe a nice evening with beer and Bmovies would create a nice setting for this... picture. <br /><br />After a couple of months I got back to it (in mentioned surroundings) and saw half. Then not only the mentioned aspects annoyed me. My disliking evolved. I noticed how funny Dani (1,65m; 5'5\"" height) looked in his platform shoes ripping a head of a mugger apart. (Yes, ripping. His head apparently had no skull.) I also found that this movie may have no sense. Still, I haven't finished it yet, so I wasn't positive.<br /><br />After a couple more tries I finally managed to finish this flick - a couple of months back... (Yes, it took me 5,5 years.) So - Dani in fact was funny as Satan/Manson/super-evil-man's HELPER and the movie DID NOT make sense. See our bad person employs Dani to do bad things. He delivers. Why? Well I guess he's just very, very bad. As a matter of fact they both are and that is pretty much it.<br /><br />We have a couple of short stories joined by Dani's character. My favourite was about a guy, who STEALS SOMEONE'S LEG, because he wants to use it as his own. Yeah, exactly. <br /><br />The acting's ROCK BOTTOM. The CGI is the worst ever. I mean Stinger beats it (and, boy, is Stinger's CGI baaaaad). The story has no sense. And the quality is... Let's just say it is not satisfying. The only thing that might keep you watching is the unmotivated violence and gore. Blood and guts are made pretty well. Why, you can actually see that the movie originated there and then moved on. (Example - Dani 'The Man' Filth takes a stuffed cat - fake as can be - and guts it... and then eats what fell out. Why? We never know. We do know, however, that this cat must have been on illegal substances, as his heart is almost half his size.)<br /><br />You might think, after my comment that this movie is so bad it's good, but it's just bad. Cradle of Filth fans can add 3 points. I added one for gore."		
12259_7	1	"\""A Family Affair\"" takes us back to a less complicated time in America. It's sobering to see how different everything was back then. It was a more innocent era in our country and we watch a 'functional' family dealing in things together. The film also marks the beginning of the series featuring the Hardy family.<br /><br />The film, directed by George Seitz, is based on a successful play. Judge James Hardy, and his wife Emmily, are facing a domestic crisis that must be dealt with. Married daughter Joan comes home after she has committed a social blunder and her husband holds her responsible. At the same time, another daughter, Marion, brings home a beau, who is clear will clash with her father. The happy teen ager Andy, seems to be the only one without a problem until his mother makes him escort Polly to the dance, something he is reluctant to do.<br /><br />Needless to say, Judge Hardy will prove why he knows best as he puts a plan into action to get everyone together again. After all, he is a man that understands, not only the law, but how to deal with those outside forces that threatens his standing in the community and what will make his family happy.<br /><br />Lionel Barrymore plays Judge Hardy with conviction. He is the glue that holds everything together. Spring Byington is seen as Emily, the mother. Mickey Rooney has a small part in this film, but he is as always, fun to watch. Cecilia Parker and Julie Haydon appeared as the daughters, Marion and Joan. Sara Hayden and Margaret Marquis are also featured in the film as Aunt Milly and Polly, the girl that surprises Andy with her beauty.<br /><br />\""A Family Affair\"" is a good way to observe our past through the positive image painted of an American family."		
1305_10	1	"This film caught me off guard when it started out in a Cafe located in Arizona and a Richard Grieco,(Rex),\""Dead Easy\"",'04, decides to have something to eat and gets all hot and bothered over a very hot, sexy waitress. While Rex steps out of the Cafe, he sees a State Trooper and asks him,\""ARE YOU FAST?\"" and then all hell breaks loose in more ways than one. Nancy Allen (Maggie Hewitt),\""Dressed to Kill,\"",'80, is a TV reporter and is always looking for a news scoop to broadcast. Maggie winds up in a hot tub and Rex comes a calling on her to tell her he wants a show down, Western style, with the local top cop in town. This is a different film, however, Nancy Allen and Richard Grieco are the only two actors who help this picture TOGETHER!"		
9277_1	0	"I saw the omen when i was 11 on tv. I enjoyed the Trilogy. So when the chance to finally see one at the cinema came around i didnt pass it up. I went in to the cinema knowing that what i was about to see wasnt a cinema release but a made for TV film. However being a fan i couldnt resist. But this Omen movie which i saw at a midnight screening didnt bring chills it brought laughter. Risible Dialogue such as \""it is written that if a baby cries during baptism they reject there god\"". What nonsense.No decent set pieces. Faye Grant so Good in V is wasted with this script from hell. No suprises and no fun. However i did laugh out loud several times at our bad it was.Truly Pathetic.1 out of 10"		
7828_10	1	"I show this film to university students in speech and media law because its lessons are timeless: Why speaking out against injustice is important and can bring about the changes sought by the oppressed. Why freedom of the press and freedom of speech are essential to democracy. This is a must-see story of how apartheid was brought to the attention of the world through the activism of Steven Biko and the journalism of Donald Woods. It also gives an important lesson of free speech: \""You can blow out a candle, but you can't blow out a fire. Once the flame begins to catch, the wind will blow it higher.\"" (From Biko by Peter Gabriel, on Shaking the Tree)."		
8611_3	0	"When Rodney Dangerfield is on a roll, he's hilarious. In My 5 Wives, he's not on a roll. The timing of the one-liners is off, but they're the best thing going for the movie. The five women who play the wives don't add up to one whole actress between them. The plot is very weak. Even the premise is pretty weak; there are a few jokes about having multiple wives, but the situation has little to do with anything else in the movie. Most of the movie could play the same way even if Rodney's character had only one wife, so the premise seems more like an old man's fantasy than a key part of the comedy. Another old man's fantasy: we're supposed to accept that Rodney's character is an athletic skier.<br /><br />Jerry Stiller seems to be phoning in his role just to do a buddy a favor, and the rest of the name actors must simply be desperate for work.<br /><br />The odd nods to political correctness later in the movie don't really do anything for the movie. For those who like their movies politically correct, the non-PC humor is still there in the first place, and the seeming apologies for it still don't get the point. For those who hate seeing a movie cave in to political correctness, the PC add-ins are just annoying digressions.<br /><br />This has to be the mildest R-rated movie I've ever seen. There are some racy jokes, and the bedroom scenes would have made shocking TV 40 years ago, but that's about it. Maybe it was the topless men (kidding).<br /><br />The DVD features interviews where the cast members seem to find depth and importance in this movie and in their roles. I kept wondering if they were serious or kidding. They seem to be serious, but I kept thinking, \""They must be kidding!\"" There's also a peculiar disclaimer suggesting that since the movie never actually names the Mormons or the Church of Latter-Day Saints, that somehow it's not about them. Never mind that the movie features a polygamous religion in Utah, and makes reference to Brigham Young.<br /><br />In short, My 5 Wives was a disappointment. I was hoping for Rodney on a roll, but the best I can say for the movie is that Rodney was looking pretty good for a guy who was pushing 80 at the time."		
1171_4	0	"I can hardly believe that this inert, turgid and badly staged film is by a filmmaker whose other works I've quite enjoyed. The experience of enduring THE LADY AND THE DUKE (and no other word but \""enduring\"" will do), left me in a vile mood, a condition relieved only by reading the IMDb user comment by ali-112. For not only has Rohmer attempted (with success) to make us see the world through the genre art of 18th century France but, as ali has pointed out, has shown (at the cost of alienating his audience) the effects of both class consciousness and the revolution it inspired through the eyes of a dislikably elitist woman of her times. The director has accomplished something undeniably difficult, but I question whether it was worth the effort it took for him to do so -- or for us to watch the dull results of his labor."		
4118_10	1	"If there was anything Akira Kurosawa did wrong in making Dodes'ka-den, it was making it with the partnership he formed with the \""four knights\"" (the other three being Kobayaski, Ichikawa, and Konishita). They wanted a big blockbuster hit to kick off their partnership, and instead Kurosawa, arguably the head cheese of the group, delivered an abstract, humanist art film with characters living in a decimated slum that had many of its characters face dark tragedies. Had he made it on a more independent basis or went to another studio who knows, but it was because of this, among some other financial and creative woes, that also contributed to his suicide attempt in 1971. And yet, at the end of the day, as an artist Kurosawa didn't stop delivering what he's infamous for with his dramas: the strengths of the human spirit in the face of adversity. That its backdrop is a little more unusual than most shouldn't be ignored, but it's not at all a fault of Kurosawa's.<br /><br />The material in Dodes'ka-den is absorbing, but not in ways that one usually finds from the director, and mostly because it is driven by character instead of plot. There's things that happen to these people, and Kurosawa's challenge here is to interweave them into a cohesive whole. The character who starts off in the picture, oddly enough (though thankfully as there's not much room for him to grow), is Rokkuchan, a brain damaged man-child who goes around all day making train sounds (the 'clickety-clack' of the title), only sometimes stopping to pray for his mother. But then we branch off: there's the father and son, the latter who scrounges restaurants for food and the former who goes on and on with site-specific descriptions of his dream house; an older man has the look of death to him, and we learn later on he's lost a lot more than he'll tell most people, including a woman who has a past with him; a shy, quiet woman who works in servitude to her adoptive father (or uncle, I'm not sure), who rapes her; and a meek guy in a suit who has a constant facial tick and a big mean wife- to those who are social around.<br /><br />There are also little markers of people around these characters, like two drunks who keep stumbling around every night, like clockwork, putting big demands on their spouses, sometimes (unintentionally) swapping them! And there's the kind sake salesman on the bike who has a sweet but strange connection with the shy quiet woman. And of course there's a group of gossiping ladies who squat around a watering hole in the middle of the slum, not having anything too nice to say about anyone unless it's about something erotic with a guy. First to note with all of this is how Kurosawa sets the picture; it's a little post-apocalyptic, looking not of any particular time or place (that is until in a couple of shots we see modern cars and streets). It's a marginalized society, but the concerns of these people are, however in tragic scope, meant to be deconstructed through dramatic force. Like Bergman, Kurosawa is out to dissect the shattered emotions of people, with one scene in particular when the deathly-looking man who has hollow, sorrowful eyes, sits ripping cloth in silence as a woman goes along with it.<br /><br />Sometimes there's charm, and even some laughs, to be had with these people. I even enjoyed, maybe ironically, the little moments with Rokkuchan (specifically with Kurosawa's cameo as a painter in the street), or the awkward silences with the man with the facial tics. But while Kurosawa allows his actors some room to improvise, his camera movements still remain as they've always been- patient but alert, with wide compositions and claustrophobic shots, painterly visions and faces sometimes with the stylization of a silent drama meant as a weeper. Amid these sometimes bizarre and touching stories, with some of them (i.e. the father and son in the car) especially sad, Kurosawa lights his film and designs the color scheme as his first one in Eastmancolor like it's one of his paintings. Lush, sprawling, spilling at times over the seams but always with some control, this place is not necessarily \""lighter\""; it's like the abstract has come full-throttle into the scene, where things look vibrant but are much darker underneath. It's a brilliant, tricky double-edged sword that allows for the dream-like intonations with such heavy duty drama.<br /><br />With a sweet 'movie' score Toru Takemitsu (also responsible for Ran), and some excellent performances from the actors, and a few indelible scenes in a whole fantastic career, Dodes'ka-den is in its own way a minor work from the director, but nonetheless near perfect on its own terms, which as with many Kurosawa dramas like Ikiru and Red Beard holds hard truths on the human condition without too much sentimentality."		
2365_3	0	This movie is just bad. Bad. Bad. Bad. Now that I've gotten that out of the way, I feel better. This movie is poor from beginning to end. The story is lame. The 3-D segment is really bad. Freddy is at his cartoon character worst. Thank God they killed him off. And who wants to see Roseanne and Tom Arnold cameos?<br /><br />The only good thing in the movie is the little bit of backstory that we're given on Freddy. We see he once had a family, and we get to see his abusive, alcoholic father (Alice Cooper).<br /><br />Other than that, all bad. There are some quality actors in here (Lisa Zane and Yaphet Kotto), and they do their best, but the end result is just so bad. The hour and a half I spent watching this movie is and hour and half I can't ever get back.		
8514_1	0	I give this movie a ONE, for it is truly an awful movie. Sound track of the DVD is so bad, it actually hurts my ear. But the vision, no matter how disjointed, does show something really fancy in the Italian society. I will not go into detail what actually was so shocking , but the various incidents are absolutely abnormal. So for the kink value, i give it one.Otherwise, the video, photography, acting of the adults actors /actresses are simply substandard, a practical jock to people who love foreign movies.Roberto, the main character, has full spectrum of emotions but exaggerated to the point of being unbelievable.however, the children in the movie are mostly 3/4 years old, and they are genuine and the movie provides glimpse of the Italian life..		
6921_1	0	I went to a prescreening of this film and was shocked how cheesy it was. It was a combination of every horror/thriller cliché, trying to comment on many things including pedophilia, Satan worship, undercover cops, affairs, religion... and it was a mess. the acting was pretty washboard; the kid and the Jesus dude were alright, but apart from them.... Anyways. I admire the effort (though slightly failed) on the attempt at showing the Christian people in a different way...even though they did that, the way it presented the gospel was a bit stock and kiddish. But then again, it may have to be since he was talking to a little kid... no. actually, I've decided it's just all around bad. music... oh my gosh... horrible... toooo over-dramatic. Okay. I felt bad for the people who made this movie at the premier; It seemed like a poor student project. I'm going to stop ranting about this now and say bottom line, go see this movie if you want to waste an hour and fifty minutes of your life on crap. there you go.		
5290_3	0	I'm not usually one to slate a film . I try to see the good points and not focus on the bad ones, but in this case, there are almost no good points. In my opinion, if you're going to make something that bad, why bother? Part of the film is take up with shots of Anne's face while she breaths deeply, and violin music plays in the background. the other part is filled with poor and wooden acting. Rupert Penry Jones is expressionless. Jennifer Higham plays Anne's younger sister with modern mannerisms. Anne is portrayed as being meek and self effacing, which is fine at the beginning, but she stays the same all through the film, and you see no reason for captain Wentworth to fall in love with her. Overall the production lacks any sense of period, with too many mistakes to be overlooked, such as running out of the concert, kissing in the street, running about in the streets with no hat on (why was this scene in the film at all? the scene in the book was one of the most romantic scenes written.). To sum it up, a terrible film, very disappointing.		
10942_2	0	Lorenzo Lamas stars as Jack `Solider` Kelly an ex-vietnam vet and a renegade cop who goes on a search and destroy mission to save his sister from backwoods rednecks. Atrocious movie is so cheaply made and so bad that Ron Palillo is third billed, and yet has 3 minutes of screen time, and even those aren't any good. Overall a terrible movie, but the scenes with Lorenzo Lamas and Josie Bell hanging from a tree bagged and gagged are worth a few (unintentional) laughs. Followed by an improved sequel.		
937_1	0	"How sheep-like the movie going public so often proves to be. As soon as a few critics say something new is good (ie - \""Shake-Cam\""), everyone jumps on the bandwagon, as if they are devoid of independent thought. This was not a good movie, it was a dreadful movie. 1) Plot? - What plot? Bourne was chased from here to there, from beginning to end. That's the plot. Don't look for anything deeper than this. 2) Cinematography? - Do me a favor! Any 7 year old armed with an old and battered 8mm movie camera would do a far better job (I am not exaggerating here). This film is a tour-de-force of astonishingly amateurish camera-work. The ridiculous shaking of EVERY (I really do mean every) scene will cause dizziness and nausea. 3) Believable? - Oh yes definitely. This is a masterpiece of credibility. I loved scenes about Bourne being chased by (local) police through the winding market streets of Tangier. - I've BEEN to Tangier. Even the guides can't navigate their way through those streets but Bourne shook off 100 police with speed and finesse. Greengrass must be laughing his head off at the gullibility of his film disciples. 4) Editing? - I don't know what the editor was on when he did this film but I want some! - Every scene is between 0.5 and 2 seconds. I felt nauseous at the end of the film from the strobe effect of the \""scenes\"" flashing by. 5) Directing? - Hmmm. This is an interesting aspect. The film appears to have actually NOT had any directing. More a case of Greengrass throwing a copy of the script (all two pages) at the cameramen and told to \""shoot a few scenes whilst drunk\"". - \""Don't worry boys, we'll tie the scenes together in the editing room\"". The editor should be tarred, feathered and put in the stocks for allowing this monstrosity to hit the silver screen 6) Not one but TWO senior CIA operatives giving the tender feminine treatment to the mistreated and misunderstood Jason Bourne. - Putting their lives on the line for someone they couldn't even be sure wasn't a traitor. Talk about stupid nincompoops. (Whilst the evil male CIA members plot to terminate any operative who so much as drops a paper-clip on the floor). (well, all men are evil, aren't they? - Except for SNAGS of course). Yes, this really is a modern and politically correct film that shows the females to be the heroes of the day and the oppressive males as the real threat to humanity. 7) When the you-know-what finally hits the fan, good triumphs over evil (just like it always does, eh?) and the would-be assassin gets the drop on Jason Bourne - he suddenly undergoes a guilt trip and refrains from pulling the trigger (Yeah - right...) - at that very moment, the evil deputy director just happens to turn up - gun in hand and he does pull the trigger. - How did this 60 year old man run so fast and not even be out of breath? Wonders will never cease 8) Don't worry, there's a senate hearing and the baddies get pulled up before the courts. Well, we can't have nasty, politically incorrect, CIA operatives going round shooting people, can we? How lovely to see a true to life P.C. film of the Noughties. -------------The Bourne Ultimatum is utter rubbish."		
2950_10	1	If you were ever sad for not being able to get a movie on DVD, it was probably 'Delirious' you were looking for. How often do you laugh when watching stand up comedy routines? I was too young to see Richard Pryor during his greatest time, and when I was old enough to see Eddie Murphy's 'Delirious' and 'Raw' (not as funny) I never knew where Eddie got a big part of his inspiration. Now that I'm older, and have seen both Pryor and many of the comedians after Murphy, I realize two things: Everybody STEALS from Eddie, while Eddie LOVINGLY BORROWED from Richard. That's the huge difference: Eddie was original, funny, provocative, thoughtful  and more. He was something never before seen. He was all we ever needed. These days Eddie Murphy is boring and old  but once upon a time he was The King, and 'Delirious' was the greatest castle ever built. Truly one of the funniest routines of all time.		
1012_10	1	"Stargate SG-1 is a spin off of sorts from the 1994 movie \""Stargate.\"" I am so glad that they decided to expand on the subject. The show gets it rolling from the very first episode, a retired Jack O'Neill has to go through the gate once more to meet with his old companion, Dr. Daniel Jackson. Through the first two episodes, we meet Samantha Carter, a very intelligent individual who lets no one walk over her, and there is Teal'c, a quiet, compassionate warrior who defies his false god and joins the team. <br /><br />The main bad guys are called the Gouald, they are parasites who can get inserted into one's brain, thus controlling them and doing evil deeds. Any Gouald who has a massive amount of power is often deemed as a \""System Lord.\"" The warriors behind the Gouald are called Jaffa, who house the parasitic Gouald in their bodies until the Gouald can get inserted in a person's brain.<br /><br />Through the episodes, we mostly get to see SG-1, the exploratory team comprised of Jack/Daniel/Teal'c/and Sam, go through the wormhole that instantly transports them to other planets (this device is called the Stargate) and they encounter new cultures or bad guys. Some episodes are on-world, meaning that they do not go through the Stargate once in the episode and rather deal with pressing issues on Earth.<br /><br />Through the years, you start to see a decline in the SG-1 team as close knit, and more character-building story lines. This, in turn means even more on-world episodes, which is perfectly understandable.<br /><br />My rating: 8.75/10----While most of this show is good, there are some instances of story lines not always getting wrapped up and less of an emphasis on gate travel these last few years. But still, top notch science fiction!"		
4379_8	1	Its not Braveheart( thankfully),but it is fine entertainment with engaging characters and good acting all around. I enjoyed this film when it was released and upon viewing it again last week,find it has held up well over time. Not a classic film,but a very fine and watchable movie to enjoy as great entertainment.		
802_10	1	I know I know it was a good ending but sincerely it was awesome. I love when a movie ends on a terrific dark nature but this time I was impressed with Darth Vader turning against the Emperor I really stayed astonished. The anguishing sequence in that film was when Luke is tortured and defeated by the Emperor/Darth Sidious. He is about to be destroyed when Darth Vader, Dark Lord of the Sith, eliminates his dark master. A nice sacrifice. The cinematography of this film is impressive. I was surprised with all the vessels of the Rebel Battle ships and all Imperial War Ships and Super Star Destroyers. I loved the new race they brought on screen the Mon Calomari, the ewoks, the sullesteian (Lando's co pilot) and many more... Most of my favorite scenes are in that film:1-When Vader destroys the Emperor and is fatally wounded. 2- When Luke sees the spirits of Obi-Wan and Yoda and then it shows up Anakin Skywalker (Sebastian Shaw)(the greatest scene in Star Wars) 3- When LEia slays Jabba strangling the Hutt crime lord.<br /><br />I personally like the script and the battle of Endor presenting a ground and space combat as well the best duel of Star Wars between Darth Vader V.s Luke Skywalker on the Death Star. Post-script: The scenes with Leia in the slave bikini are memorable. 9/10.		
9842_1	0	"Seems everyone in this film is channeling Woody Allen. They stammer and pause and stammer some more. Only for REALLY die-hard DeNero fans! It tries to appear as edgy and artistic - but it comes off as looking like a very, very low budget film made by college students. The most often used word in the whole film is \""hum\"". The film does peg the atmosphere of the late sixties/early seventies though. If you like films where people are CONSTANTLY talking over each other, horrible lighting (even if it is for \""art's sake\""), and makes you feel like you are sitting in on a lame political meeting, then you might like this - but you need to be really bored. I found this CD in the dollar bin and now I know why."		
9309_9	1	"dear god where do i begin. this is bar none the best movie i've ever seen. the camera angles are great but in my opinion the acting was the best. why the script writers for this movie aren't writing big budget films i will never understand. another is the cast. it is great. this is the best ted raimi film out there for sure. i know some of you out there are probably thinking \""no way he has plenty better\"" but no your wrong. raptor island is a work of art. i hope it should have goten best movie of the year instead of that crappy movie Crash with a bunch of no names AND no raptors. i believe this movie is truly the most wonderful thing EVER."		
2290_10	1	"As Alan Rudolph's \""Breakfast of Champions\"" slides into theaters with little fanfare and much derision it makes me think back to 1996 when Keith Gordon's \""Mother Night\"" came out. Now for all the talk of Kurt Vonnegut being \""unfilmable\"" it's surprising that he has gotten two superb cinematic treatments (the other being \""Slaughter-house Five\""). \""Mother Night\"" is certainly one of the most underappreciated films of the decade and I cannot understand why. It's brilliant! It stays almost entirely faithful to Vonnegut's book (without being stilted or overly literary) and adds to it a poetry that is purely cinematic. How many film adaptations of any author's work can claim that? Vonnegut himself even puts in a cameo appearance towards the end of the film, and can you ask for a better endorsement than that? Not only is it a beautiful film, it is a beautifully acted, written and directed film and it is among my picks for the top five or so American films of the 1990s. It's a mournful, inspired, surreal masterpiece that does not deserve to be neglected. I would sincerely encourage anyone to see \""Mother Night\"" - it doesn't even take a familiarity with Vonnegut's work to fully appreciate it (as \""Slaughter-house Five\"" sometimes does). It is a powerful, affecting piece of cinema."		
5610_7	1	"Roman Polanski masterfully directs this sort of a variation on the same theme as Repulsion. I can't imagine there is one honest movie goer not able to acknowledge the fine director in Le Locataire, yet both parts of the dyptic may not be thoroughly satisfactory to most people, myself included.<br /><br />Polanski is very good at making us feels the inner torture of his characters (Deneuve in Repulsion and himself in Le Locataire), starting with some lack of self-assurance soon to turn gradually into psychological uneasiness eventually blossoming into an irreversible physical malaise. The shared ordeal for the characters and audience is really dissimilar from the fright and tension of horror movies since there's no tangible supernatural element here. While horror movies allow for some kind of catharsis (be it cheap or more elaborate) Polanski sadistically tortures us and, if in his latter opus the dark humour is permanent, we are mostly on our nerves as opposed to on the edge of our seats.<br /><br />Suspense, horror, all this is a matter of playing with the audience's expectations (alternatively fooling and fulfilling them), not literally with people's nerves. In my book Rosemary's Baby is a far greater achievement because sheer paranoia and plain rationality are in constant struggle: the story is about a couple moving in a strange flat, while we are forced to identify with a sole character. What's more if the fantasy elements are all in the hero's mind the situation is most uncomfortable since we, the viewers, are compelled to judge him, reject him while we have been masterfully lured (\""paint 'n lure\"") into being him."		
463_4	0	Blonde and Blonder was unfunny.Basically, it was a rip-off girl version of Dumb and Dumber, but less funny, and they used too much background noises and music.WAY TOO MUCH BACKGROUND NOISES AND MUSIC IF YOU ASK ME!!!!It starts out immensely boring, and TOTALLY inane.It doesn't pick up pace anywhere soon, and I was feeling more frustrated as this nonsense carried on.Maybe, the only thing that saved me from giving this movie a 1 was the last 30 minutes.I found it somewhat entertaining and interesting as it neared the end, but that was the only part.Also, I couldn't help but like Pamela Anderson and Denise Richard's characters a little.Even though this movie didn't get any laughs from me, it kept my attention.I wouldn't say to completely avoid this movie, but there are thousands of better films for you to spend your time and money on than Blonde and Blonder.		
4753_10	1	In a series chock-full of brilliant episodes, this one stands out as one of my very favorites. It's not the most profound episode, there's no great meaning or message. But it's a lot of fun, and there are some fine performances.<br /><br />But what makes it really stand out for me is that it is, to my knowledge, the *only* Twilight Zone episode with a *double* snapper ending. The Zone is rightly famous for providing a big surprise at the end of a story. But this time, you get a surprise, and think that's that, but it turns out there's *another* surprise waiting. I just like that so much, that this is probably one of my two favorite episodes (the other being a deeper, more message-oriented one).		
9239_2	0	Heavenly Days commits a serious comedy faux pas: it's desperate to teach us a civics lesson, and it won't stop until we've passed the final exam. Fibber McGee and Molly take a trip to Washington, where they see the senate in action (or inaction, if you prefer), have a spat with their Senator (Eugene Palette in one of the worst roles of his career), get acquainted with a gaggle of annoying stereotypical refugee children, and meet a man on a train reading a book by Henry Wallace. Henry Wallace!! A year later, he was considered a near communist dupe, but in 1944, he was A-OK. Add in some truly awful musical moments, a whole lot of flagwaving hooey, and a boring subplot about newspaper reporters, and you've got a film that must have had Philip Wylie ready to pen Generation of Vipers 2: D.C. Boogaloo. Drastically unfun, Heavenly Days is another reminder that the Devil has all the best tunes.		
8671_7	1	"Armageddon PPV<br /><br />The last PPV of 2006<br /><br />Smackdown brand.<br /><br />Match Results Ahead********<br /><br />We are starting the show with The Inferno match. Kane v. MVP. This was an okay match. Nothing about wrestling here. This was about the visuals. Overall, this was not bad. There were a few close spots here with Kane getting too close to the fire, but in the end, Kane won with ramming MVP into the fire back first.<br /><br />Nice opener. Let's continue.<br /><br />Teddy Long announces a new match for the tag team titles: London and Kendrick will defend against: Regal and Taylor, The Hardyz, and MNM IN A LADDER MATCH!!!! Let's get moving!<br /><br />Match two: Fatal four way ladder match. This was total carnage. Judging by three out of the four teams here, you would expect chaos. The spots were amazing. A total spot-fest. One point Jeff went for Poetry in Motion and London moved and Jeff hit the ladder! Shortly afterword, Jeff is set on the top rope with two ladders nearby as MNM were going to kill Jeff, Matt makes the save and Jeff hits the \""see-saw\"" shot to Joey Mercury! Mercury is hurt. His eye is shut quickly and is busted open hard way. Mercury is taken out of the match and Nitro is still there. He is going to fight alone for the titles! Regal and Taylor then grab London and suplex him face-first into the ladder! Jeff climbs the ladder and Nitro in a killer spot, dropkicks through the ladder to nail Jeff! Awesome! In the end, London and Kendrick retain the tag team titles. What a match!!!<br /><br />This was insane. I can't figure out why WWE did not announce this till now. The Buyrate would increase huge. I'm sure the replay value will be good though.<br /><br />Mercury has suffered a shattered nose and lacerations to the eye. He is at the hospital now. Get well kid.<br /><br />No way anything else here will top that.<br /><br />Next up: The Miz v. Boogeyman.(Ugh) This was a nothing match. Will the Boogeyman ever wrestle? The Miz sucks too. After a insane crowd, this kills them dead. DUD.<br /><br />Chris Benoit v. Chavo. This was a strong match. I enjoyed it. Chavo hit a killer superplex at one point! Benoit hit EIGHT German suplexes too! Benoit wins with the sharpshooter. Good stuff.<br /><br />Helms v. Yang-Cruiserweight title championship match. This was a good match. Unfortunately, the stupid fans did not care for this. WHY? Helms and Yang are very talented and wrestled well. I agree with JBL. He ranted to the crowd. JBL is 100% correct. Learn to appreciate this or get out. <br /><br />Mr. Kennedy v. The Undertaker-Last Ride match. Not too much here. This was a slug fest, with a few exceptions. Kennedy at one point tossed Taker off the top of the stage to the floor. The spot was fine. Reaction was disappointing. The end spot was Taker tomb-stoned Kennedy on the hearse and won the match. Unreal. Kennedy needed this win. They both worker hard. Still, Kennedy needed this win. Undertaker should have lost. Creative screwed up again.<br /><br />A stupid diva thing is next. I like women. Not this. At least Torrie was not here. That's refreshing. Judging from the crowd, Layla should have won. The WWE wanted Ashley. Consider this your bathroom break. Next.<br /><br />Main Event: Cena & Batista v. Finlay & Booker T. This was also a nothing match. The focus was Cena v. Finlay and Batista v. Booker. Batista and Booker can't work well together. Finlay tries to make Cena look good. The finish was botched. Finlay hit Batista's knee with a chair shot and Batista no-sold the shot and finished the match. Lame. Not main event caliber at all.<br /><br />Overall, Armageddon would have scored less, but the ladder match WAS the main event here. That was enough money's worth right there. A few others were solid. <br /><br />The Last Word: A good PPV with the ladder match being the savior. Smackdown is not a bad show just is not compelling enough. Smackdown needs to stop letting Cena tag along. Let Smackdown stand on their own two legs. This show proves that Smackdown can."		
8645_1	0	"I just got back from this free screening, and this \""Osama Witch Project\"" is the hands-down worst film I've seen this year, worse than even \""Catwoman\"" - which had the decency to at least pass itself off as fiction.<br /><br />In \""September Tapes,\"" a \""film crew\"" of \""documentary journalists\"" heads to Afghanistan - despite being thoroughly unprepared for the trip, the conditions and, oh yeah, the psychotic and ridiculous vendetta of their filmmaker leader to avenge his wife's death on Sept. 11 - to track down Osama bin Laden.<br /><br />They \""made\"" eight tapes on their journey, which now \""document\"" their travels and, of course, their attempts to kill the terrorist leader. (The eight tapes, thankfully, all end at points significant in the narrative, which is convenient for a \""documentary.\"")<br /><br />The psychotic, idiotic protagonist - who is given to long, significant speeches that he probably learned watching \""MacGyver\"" - cares nothing for his own life or the life of his innocent crew as he gets them further and further into danger through a series of completely dumb mishaps. I don't know why he didn't just wear a sign on his back that said \""Shoot me.\""<br /><br />The crew's translator, supposedly their sensible voice-of-reason, does little more than whine and gets baffled as the idiot hero leads them into doom. <br /><br />You wish they'd brought along someone on their trip to call them all morons.<br /><br />Around \""Tape 4,\"" I began rooting for the terrorists to shoot the film crew."		
